day_of_week,time_of_day,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,month,year
1,3,7,0.13326177239327625,-0.7244842407631054,0.3024705893450538,1.237265948782775,-1.552441361361944,-1.552441361361944,0.08277359633281903,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.4899227012321192,9,0
1,3,7,-0.6430033913279736,-0.78382438337974,0.3024705893450538,1.237265948782775,0.7822042910196684,0.7822042910196684,0.07606471702325905,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.442721098119703,9,0
1,3,7,0.07354906749164165,-0.78382438337974,0.3024705893450538,1.2272498838831467,-0.3851185351711378,-0.3851185351711378,-0.04022252434240619,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.218262410978745,9,0
1,2,7,0.2885148051375262,-0.8431645259963747,0.3024705893450538,1.2272498838831467,-0.7742261439014065,-0.7742261439014065,-0.1080567484723751,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.26217887559533626,9,0
1,2,7,-0.7385437191705889,-0.8431645259963747,0.3024705893450538,1.2272498838831467,-0.3851185351711378,-0.3851185351711378,-0.13712855881379035,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.2216587541620025,9,0
1,2,7,-1.168475194462358,-0.9025046686130094,0.3024705893450538,1.2172338189835181,-0.3851185351711378,-0.3851185351711378,-0.14532830019213955,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.6424560244620534,9,0
1,2,7,0.8498142312128915,-0.9025046686130094,0.3024705893450538,1.2172338189835181,-0.3851185351711378,-0.3851185351711378,0.17967963080420743,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.1202255219417039,9,0
1,0,7,-0.8221415060328773,-0.961844811229644,0.3024705893450538,1.2072177540838898,-0.7742261439014065,-0.7742261439014065,0.8870936824453373,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.932423398919963,9,0
1,0,7,-1.2281878993639925,-0.961844811229644,0.3024705893450538,1.2072177540838898,-1.552441361361944,-1.552441361361944,0.981017992779143,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.8269730089879693,9,0
1,0,7,1.4111136572882566,-0.961844811229644,0.3024705893450538,1.2072177540838898,-0.3851185351711378,-0.3851185351711378,1.061524544493833,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.0529381302708127,9,0
1,0,7,-0.9893370797574542,-0.961844811229644,0.7889083283327392,1.5076997010727444,-0.7742261439014065,-0.7742261439014065,1.125631613451829,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.2311995037272783,9,0
1,0,7,1.1842053786620452,-0.961844811229644,0.3024705893450538,1.2072177540838898,-1.552441361361944,-1.552441361361944,1.1226498893142463,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.4546539014403124,9,0
1,1,7,-0.30861224387881975,-0.961844811229644,0.7889083283327392,1.3073784030801747,-0.3851185351711378,-0.3851185351711378,1.013071527258141,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,0.6944068045020345,9,0
1,1,7,1.3872285753276028,-1.377225809546087,1.76178380630811,1.3073784030801747,-1.552441361361944,-1.552441361361944,0.7886967859051555,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,0.1761934596933801,9,0
1,1,7,1.2439180835636798,-1.7332666652458952,1.2753460673204247,1.2072177540838898,-1.552441361361944,-1.552441361361944,0.6053207514439158,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,-0.17179282708219887,9,0
1,3,7,-1.1207050305410502,-2.2673279487956073,0.7889083283327392,1.4075390520764597,1.1713118997499372,1.1713118997499372,0.5240687686948312,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.3028525974262481,9,0
1,3,7,1.5663666900325066,-2.4453483766455117,0.7889083283327392,1.4075390520764597,-0.3851185351711378,-0.3851185351711378,0.46070713077123,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.7346970514334601,9,0
1,3,7,-0.045876342311627544,-2.2673279487956073,-0.1839671496426316,1.4075390520764597,1.560419508480206,1.560419508480206,0.3869094583660957,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.1173313234724083,9,0
0,3,7,1.2558606245440067,-2.326668091412242,0.7889083283327392,1.5076997010727444,1.1713118997499372,1.1713118997499372,0.3339838549240317,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.32672566919451,9,0
0,3,7,0.9453545590555068,-2.0299673783290686,0.7889083283327392,1.5076997010727444,0.00398907355913092,0.00398907355913092,0.2534773032093417,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.441716808691779,9,0
0,3,7,0.08549160847196857,-2.0893075209457033,0.3024705893450538,1.3073784030801747,0.00398907355913092,0.00398907355913092,0.2311143721774822,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.470339057387606,9,0
0,3,7,-1.0729348666197427,-1.9112870930957992,1.2753460673204247,1.4075390520764597,-1.552441361361944,-1.552441361361944,0.1468806652908149,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.442721098119703,9,0
0,3,7,-1.634234292695108,-1.79260680786253,0.7889083283327392,1.4075390520764597,-1.552441361361944,-1.552441361361944,0.12079057908697809,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-1.2077173719855456,9,0
0,2,7,1.1364352147407375,-1.6145863800126259,0.7889083283327392,1.5076997010727444,-0.3851185351711378,-0.3851185351711378,0.09320963081435206,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.25816171788364123,9,0
0,2,7,0.2168595592555647,-1.6145863800126259,0.3024705893450538,1.4075390520764597,-0.3851185351711378,-0.3851185351711378,0.049974630819426484,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.2296930695853925,9,0
0,2,7,-0.15335921113456982,-1.4365659521627216,0.3024705893450538,1.5076997010727444,-1.1633337526316754,-1.1633337526316754,0.03730230323470539,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.8829833424497913,9,0
0,2,7,-0.7743713421115697,-1.2585455243128176,0.3024705893450538,1.6078603500690294,0.00398907355913092,0.00398907355913092,0.1334629066716992,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.3783279049181074,9,0
0,2,7,-0.12947412917391599,0.22495804110304987,-1.6432803666056879,-1.9979230137972284,0.3930966822893997,0.3930966822893997,0.36603738940302966,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.0388780782798803,9,0
0,2,7,-0.1414166701542429,-0.8431645259963747,-1.6432803666056879,-1.9979230137972284,1.1713118997499372,1.1713118997499372,0.6791184238490502,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.684363910222797,9,0
0,2,7,-1.1207050305410502,-0.07174267198012363,-1.1568426276180024,1.2072177540838898,-1.552441361361944,-1.552441361361944,0.8557855790007339,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.8254665748460837,9,0
0,0,7,0.6706761165079876,1.2930806082024744,-1.6432803666056879,-1.9979230137972284,-0.3851185351711378,-0.3851185351711378,1.110722992763924,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.9359384119176961,9,0
0,0,7,0.6229059525866799,0.7590193246527621,-1.6432803666056879,-1.9979230137972284,0.3930966822893997,0.3930966822893997,1.2158287686136573,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.9730971207508747,9,0
0,0,7,-0.47580781760339663,0.22495804110304987,-1.6432803666056879,-1.9979230137972284,0.7822042910196684,0.7822042910196684,1.2858992858468143,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.1352898633605601,9,0
0,0,7,1.1722628376817184,-0.8431645259963747,-1.6432803666056879,-1.9979230137972284,-1.1633337526316754,-1.1633337526316754,1.3492609237704156,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,1.2417445427204776,9,0
0,0,7,1.040894886898122,-1.0805250964629134,-1.1568426276180024,-1.3669109251206333,0.00398907355913092,0.00398907355913092,1.3410611823920664,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,1.5324863321044029,9,0
0,1,7,-1.5745215877934733,-1.3178856669294523,-0.670404888630317,-0.7358988364440381,0.00398907355913092,0.00398907355913092,1.311989372050651,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,1.4144823243233624,9,0
0,1,7,0.9453545590555068,-1.555246237395991,-0.1839671496426316,-0.09487068286781448,0.00398907355913092,0.00398907355913092,1.214337906544868,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,0.8370159032672068,9,0
0,1,7,0.7781589853309299,-2.0299673783290686,-0.1839671496426316,-0.29519198086038434,0.3930966822893997,0.3930966822893997,1.0272347169116514,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,0.13200472486473516,9,0
0,1,7,0.6587335755276608,-2.564028661878781,-0.1839671496426316,-0.09487068286781448,0.00398907355913092,0.00398907355913092,0.9213835100275191,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,-0.10199471184149832,9,0
0,3,7,0.22880210023589162,-2.4453483766455117,-0.670404888630317,-1.9979230137972284,0.7822042910196684,0.7822042910196684,0.8721850617574282,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.20995582534330132,9,0
0,3,7,-1.156532653482031,-2.6827089471120504,0.3024705893450538,-0.5956739278492391,-0.3851185351711378,-0.3851185351711378,0.8416223893472237,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.626735937931657,9,0
0,3,7,-0.15335921113456982,-2.6827089471120504,-0.1839671496426316,-0.29519198086038434,-1.552441361361944,-1.552441361361944,0.8237320445217361,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-1.0415074716641652,9,0
0,3,7,-0.9057392928951657,-2.6827089471120504,-0.1839671496426316,0.005289966128470453,0.3930966822893997,0.3930966822893997,0.7872059238363662,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-1.3121634724896156,9,0
0,3,7,-0.3205547848591467,-2.4453483766455117,-0.1839671496426316,-0.19503133186409943,1.560419508480206,1.560419508480206,0.7745335962516451,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,-1.4321760591265036,9,0
0,3,7,-0.0817039652526083,-2.2079878061789726,-0.670404888630317,-0.4955132788529542,-0.3851185351711378,-0.3851185351711378,0.6850818721242112,-0.008383621282076176,-0.032545785937489934,-1.2981034665727706,0,27,-1.442218953405741,9,0
0,2,7,1.1603202967013913,-1.79260680786253,-0.670404888630317,-0.5956739278492391,0.7822042910196684,0.7822042910196684,0.23409609631506065,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.3771700150926055,9,0
0,2,7,0.41988275592112234,-1.4365659521627216,-0.1839671496426316,-0.5956739278492391,-0.7742261439014065,-0.7742261439014065,0.16178928597871983,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.1533670730631878,9,0
0,2,7,0.44376783788177615,-1.4365659521627216,-0.670404888630317,-0.3953526298566693,1.560419508480206,1.560419508480206,0.12079057908697809,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.7012069559955927,9,0
0,2,7,-1.1445901125017042,-1.4365659521627216,-0.670404888630317,-0.3953526298566693,1.560419508480206,1.560419508480206,0.03730230323470539,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.151860638921302,9,0
0,2,7,0.41988275592112234,-1.0211849538462787,-0.670404888630317,-0.6958345768455241,0.3930966822893997,0.3930966822893997,-0.0036964036570363507,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,1.0860796813922966,9,0
0,2,7,-0.24889953897718517,-0.012402529363488924,-1.6432803666056879,-1.9979230137972284,0.00398907355913092,0.00398907355913092,0.003012475652523622,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.76822207745443,9,0
0,2,7,1.0170098049374683,-0.78382438337974,-0.670404888630317,-0.896155874838094,1.1713118997499372,1.1713118997499372,-0.005187265725825573,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.9926807645953879,9,0
0,0,7,-1.7058895385770694,0.28429818371968457,-0.670404888630317,-0.4955132788529542,1.560419508480206,1.560419508480206,0.0343205790971227,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.3205812628124918,9,0
0,0,7,0.32434242807850694,-0.012402529363488924,-0.1839671496426316,-0.896155874838094,0.00398907355913092,0.00398907355913092,0.10140937219270126,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,1.3692893000667936,9,0
0,0,7,-0.7743713421115697,-0.012402529363488924,-1.1568426276180024,-0.896155874838094,0.00398907355913092,0.00398907355913092,0.12749945839653382,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.440091704735418,9,0
0,0,7,1.5424816080718529,0.28429818371968457,-0.670404888630317,-0.896155874838094,-0.7742261439014065,-0.7742261439014065,0.13719006184367646,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.4501345990146555,9,0
0,0,7,0.8736993131735452,0.28429818371968457,-0.670404888630317,-0.795995225841809,-1.1633337526316754,-1.1633337526316754,0.12377230322456077,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.4205080608909049,9,0
0,1,7,-0.06976142427228138,-0.012402529363488924,-1.1568426276180024,-0.896155874838094,1.560419508480206,1.560419508480206,0.10066394115830664,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.4707225322870923,9,0
0,1,7,-0.9893370797574542,-1.0211849538462787,-1.6432803666056879,-1.9979230137972284,1.1713118997499372,1.1713118997499372,0.0596652342665649,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.0765389318270209,9,0
0,1,7,-1.4192685550492232,-1.555246237395991,-0.670404888630317,-0.3953526298566693,-1.1633337526316754,-1.1633337526316754,0.005994199790102066,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.4132057646833848,9,0
0,1,7,0.5990208706260262,-2.148647663562338,-0.670404888630317,-1.9979230137972284,0.3930966822893997,0.3930966822893997,-0.021586748482523965,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.06220660962403461,9,0
0,3,7,0.07354906749164165,-2.6233688044954158,0.3024705893450538,-0.3953526298566693,1.560419508480206,1.560419508480206,-0.03127735192966238,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.13513626296298203,9,0
0,3,7,1.2678031655243336,-2.742049089728685,0.3024705893450538,-0.19503133186409943,-0.3851185351711378,-0.3851185351711378,-0.06333088640865607,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,-0.3967536589371186,9,0
0,3,7,1.2200330016030259,-2.742049089728685,0.3024705893450538,-0.3953526298566693,-0.3851185351711378,-0.3851185351711378,-0.07525778295898256,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,-0.707079092165557,9,0
0,3,7,0.09743414945229549,-2.8607293749619545,0.7889083283327392,-0.4955132788529542,0.3930966822893997,0.3930966822893997,-0.09389355881886478,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-1.0088680652566435,9,0
0,3,7,0.766216444350603,-2.8607293749619545,0.7889083283327392,-0.3953526298566693,-0.3851185351711378,-0.3851185351711378,-0.11327476571314161,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-1.2664683035190851,9,0
0,3,7,-1.4789812599508578,-2.742049089728685,0.3024705893450538,-0.4955132788529542,0.7822042910196684,0.7822042910196684,-0.11029304157556317,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-1.3533393390344892,9,0
0,3,7,-0.9057392928951657,-2.326668091412242,-0.670404888630317,-0.5956739278492391,1.560419508480206,1.560419508480206,-0.22956200707880686,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-1.4206267307053804,9,0
0,2,7,-1.5148088828918387,-2.4453483766455117,-0.1839671496426316,-0.6958345768455241,0.7822042910196684,0.7822042910196684,-0.2772695932801043,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,-1.2815326449379412,9,0
0,2,7,-0.5355205225050312,-2.0299673783290686,-0.1839671496426316,-0.6958345768455241,-1.552441361361944,-1.552441361361944,-0.3480855415476602,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.9481085548672566,9,0
0,2,7,0.19297447729491085,-1.7332666652458952,-0.1839671496426316,-0.5956739278492391,1.560419508480206,1.560419508480206,-0.3652304553387489,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,-0.5865643608147071,9,0
0,2,7,-0.0817039652526083,-1.555246237395991,0.7889083283327392,-0.5956739278492391,-0.7742261439014065,-0.7742261439014065,-0.37864821395786463,-0.008383621282076176,-0.032545785937489934,-1.272377451532799,0,27,0.05115942591687338,9,0
0,2,7,-0.6907735552492812,-1.555246237395991,0.7889083283327392,-0.5956739278492391,-1.1633337526316754,-1.1633337526316754,-0.3711939036139143,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,0.5111239839059504,9,0
0,2,7,-1.299843145245954,-1.377225809546087,0.7889083283327392,-0.5956739278492391,-1.1633337526316754,-1.1633337526316754,-0.23776174845715606,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,0.8139172464249605,9,0
0,2,7,0.30045734611785313,-2.80138923234532,-0.670404888630317,-0.05480642326930051,0.7822042910196684,0.7822042910196684,-0.15129174846730067,-0.008383621282076176,-0.032545785937489934,-0.7835831657733385,1,4,0.9796250020323791,9,0
0,0,7,1.363343493366949,-2.80138923234532,-1.6432803666056879,0.48606108131063813,0.3930966822893997,0.3930966822893997,-0.07376692089019334,-0.008383621282076176,-0.032545785937489934,-0.2690628649739063,1,24,1.219650175306155,9,0
0,0,7,1.4947114441505451,-2.386008234028877,0.3024705893450538,0.3959164972139817,0.3930966822893997,0.3930966822893997,0.0037579066869182333,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.9208740704988398,9,0
0,0,7,1.3036307884653144,-0.5464638129132012,2.734659284283481,0.30577191311732527,0.7822042910196684,0.7822042910196684,0.01344851013405665,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.896268979514708,9,0
0,0,7,-0.06976142427228138,-0.07174267198012363,0.7889083283327392,0.40593256211361023,0.00398907355913092,0.00398907355913092,-0.005187265725825573,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.9605435029018279,9,0
0,0,7,-0.9296243748558196,-0.07174267198012363,2.734659284283481,0.40593256211361023,0.00398907355913092,0.00398907355913092,-0.07525778295898256,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.8957668348007461,9,0
0,1,7,-0.9296243748558196,-0.07174267198012363,2.2482215452957957,0.5060932111098951,-1.552441361361944,-1.552441361361944,-0.0864392484749102,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.7727413798800868,9,0
0,1,7,0.27657226415719927,-0.07174267198012363,1.76178380630811,0.5060932111098951,-1.552441361361944,-1.552441361361944,-0.1252016622634681,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.5633470341579853,9,0
0,1,7,-0.48775035858372356,-0.6058039555298359,2.734659284283481,0.5060932111098951,1.1713118997499372,1.1713118997499372,-0.14234657605455686,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.3112703877491243,9,0
0,1,7,-1.0490497846590887,-0.3684433850632971,2.734659284283481,0.6062538601061801,-1.1633337526316754,-1.1633337526316754,-0.14234657605455686,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-0.040230912024187764,9,0
0,3,7,0.4915380018030838,-0.07174267198012363,2.2482215452957957,0.5060932111098951,-1.552441361361944,-1.552441361361944,-0.15949148984564987,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-0.12459122396978266,9,0
0,3,7,-1.0729348666197427,-0.07174267198012363,3.2210970232711666,0.7064145091024651,0.00398907355913092,0.00398907355913092,-0.23627088638836682,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-0.01914083403778904,9,0
0,3,7,-1.6939469975967425,-0.07174267198012363,4.193972501246537,0.6062538601061801,0.00398907355913092,0.00398907355913092,-0.2780150243145032,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.6523453183437127,9,0
0,3,7,1.6619070178751219,-0.07174267198012363,3.2210970232711666,0.6062538601061801,-1.1633337526316754,-1.1633337526316754,-0.29515993810559193,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-1.0078637758287197,9,0
0,3,7,-1.5386939648524924,-0.07174267198012363,4.193972501246537,0.7064145091024651,0.3930966822893997,0.3930966822893997,-0.3234863174126126,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-1.4648154655340255,9,0
0,3,7,1.0886650508194298,-0.07174267198012363,2.2482215452957957,0.6062538601061801,0.7822042910196684,0.7822042910196684,-0.32944976568777795,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-1.470339057387606,9,0
0,2,7,1.2439180835636798,-0.07174267198012363,1.76178380630811,0.7064145091024651,-0.3851185351711378,-0.3851185351711378,-0.33988580016931097,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-1.3121634724896156,9,0
0,2,7,-1.455096177990204,-1.1398652390795483,2.2482215452957957,0.8065751580987499,1.560419508480206,1.560419508480206,-0.37417562775149277,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-0.8697739794892043,9,0
0,2,7,-0.3563824078001275,-1.1398652390795483,2.2482215452957957,0.9067358070950349,-0.7742261439014065,-0.7742261439014065,-0.395047696714563,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,-0.8542074933563861,9,0
0,2,7,1.1006075917997566,-1.1398652390795483,0.7889083283327392,0.8065751580987499,1.560419508480206,1.560419508480206,-0.395047696714563,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,-0.5062212065808072,9,0
0,2,7,0.27657226415719927,-0.9025046686130094,1.76178380630811,0.9067358070950349,0.7822042910196684,0.7822042910196684,-0.3369040760317283,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.6667888452341314,9,0
0,2,7,1.6977346408161027,-0.9025046686130094,2.2482215452957957,0.8065751580987499,0.7822042910196684,0.7822042910196684,-0.28546933465845353,-0.008383621282076176,-0.032545785937489934,0.6313476614251,1,2,0.6949089492159963,9,0
0,2,7,1.1364352147407375,-0.9025046686130094,1.76178380630811,0.9067358070950349,-1.552441361361944,-1.552441361361944,-0.22807114501001763,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.6472052013896182,9,0
0,0,7,1.7216197227767565,-0.9025046686130094,2.734659284283481,0.7064145091024651,0.00398907355913092,0.00398907355913092,-0.19676304156541433,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,0.9535134769063617,9,0
0,0,7,1.2558606245440067,-0.9025046686130094,2.2482215452957957,0.7064145091024651,0.00398907355913092,0.00398907355913092,-0.12072907605709621,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.7072326925631351,9,0
0,0,7,0.22880210023589162,-2.564028661878781,2.2482215452957957,0.7564948336006074,1.1713118997499372,1.1713118997499372,-0.05960373123668302,-0.008383621282076176,-0.032545785937489934,1.017237887024674,1,19,1.6816233121510795,9,0
